"reporting_year","station_eu_code","date","SO2"
2020,"IT2049A",2020-01-19,0.6766
2020,"IT2049A",2020-01-20,0.0853
2020,"IT2049A",2020-01-21,0.2567
2020,"IT2049A",2020-01-22,0.1241
2020,"IT2049A",2020-01-23,0.2689
2020,"IT2049A",2020-01-24,0.1231
2020,"IT2049A",2020-01-25,0.8526
2020,"IT2049A",2020-01-26,0.7239
2020,"IT2049A",2020-01-27,0.3366
2020,"IT2049A",2020-01-28,0.634
2020,"IT2049A",2020-01-29,1.075
2020,"IT2049A",2020-01-30,0.9078
2020,"IT2049A",2020-01-31,0.5776
2020,"IT2049A",2020-02-01,0.3454
2020,"IT2049A",2020-02-02,0.3204
2020,"IT2049A",2020-02-03,0.3095
2020,"IT2049A",2020-02-04,0.3572
2020,"IT2049A",2020-02-05,0.3375
2020,"IT2049A",2020-02-06,0.5179
2020,"IT2049A",2020-02-07,0.8724
2020,"IT2049A",2020-02-08,0.4877
2020,"IT2049A",2020-02-09,0.7225
2020,"IT2049A",2020-02-10,0.6944
2020,"IT2049A",2020-02-11,0.4694
2020,"IT2049A",2020-02-12,0.2738
2020,"IT2049A",2020-02-13,0.8124
2020,"IT2049A",2020-02-14,0.1192
2020,"IT2049A",2020-02-15,0.2474
2020,"IT2049A",2020-02-16,0.9634
2020,"IT2049A",2020-02-17,0.2156
2020,"IT2049A",2020-02-18,0.4729
2020,"IT2049A",2020-02-19,0.2504
2020,"IT2049A",2020-02-20,0.2869
2020,"IT2049A",2020-02-21,0.3858
2020,"IT2049A",2020-02-22,0.3343
2020,"IT2049A",2020-02-23,0.279
2020,"IT2049A",2020-02-24,0.4188
2020,"IT2049A",2020-02-25,0.5124
2020,"IT2049A",2020-02-26,0.1414
2020,"IT2049A",2020-02-27,0.3784
2020,"IT2049A",2020-02-28,0.0914
2020,"IT2049A",2020-02-29,0.7163
2020,"IT2049A",2020-03-01,1.3297
2020,"IT2049A",2020-03-02,0.6018
2020,"IT2049A",2020-03-03,0.0447
2020,"IT2049A",2020-03-04,0.5093
2020,"IT2049A",2020-03-05,1.0933
2020,"IT2049A",2020-03-06,0.4465
2020,"IT2049A",2020-03-07,0.2972
2020,"IT2049A",2020-03-08,0.3619
2020,"IT2049A",2020-03-09,0.2984
2020,"IT2049A",2020-03-10,0.1118
2020,"IT2049A",2020-03-11,0.2784
2020,"IT2049A",2020-03-12,0.4577
2020,"IT2049A",2020-03-13,0.3278
2020,"IT2049A",2020-03-14,0.4744
2020,"IT2049A",2020-03-15,0.1647
2020,"IT2049A",2020-03-16,0.3883
2020,"IT2049A",2020-03-17,0.5218
2020,"IT2049A",2020-03-18,0.1849
2020,"IT2049A",2020-03-19,1.0781
2020,"IT2049A",2020-03-20,0.3389
2020,"IT2049A",2020-03-21,0.5329
2020,"IT2049A",2020-03-22,0.3018
2020,"IT2049A",2020-03-23,1.0326
2020,"IT2049A",2020-03-24,0.8099
2020,"IT2049A",2020-03-25,0.1585
2020,"IT2049A",2020-03-26,0.1323
2020,"IT2049A",2020-03-27,0.3297
2020,"IT2049A",2020-03-28,0.2969
2020,"IT2049A",2020-03-29,0.3572
2020,"IT2049A",2020-03-30,0.3912
2020,"IT2049A",2020-03-31,0.4257
2020,"IT2049A",2020-04-01,0.8501
2020,"IT2049A",2020-04-02,0.1586
2020,"IT2049A",2020-04-03,0.4049
2020,"IT2049A",2020-04-04,0.0299
2020,"IT2049A",2020-04-05,0.5237
2020,"IT2049A",2020-04-06,0.4579
2020,"IT2049A",2020-04-07,0.3336
2020,"IT2049A",2020-04-08,0.5464
2020,"IT2049A",2020-04-09,1.2955
2020,"IT2049A",2020-04-10,0.7916
2020,"IT2049A",2020-04-11,0.6219
2020,"IT2049A",2020-04-14,1.6491
2020,"IT2049A",2020-04-15,0.1261
2020,"IT2049A",2020-04-16,0.5613
2020,"IT2049A",2020-04-17,0.1394
2020,"IT2049A",2020-04-18,0.1418
2020,"IT2049A",2020-04-19,0.5161
2020,"IT2049A",2020-04-20,0.351
2020,"IT2049A",2020-04-21,0.1285
2020,"IT2049A",2020-04-22,0.0523
2020,"IT2049A",2020-04-23,0.1977
2020,"IT2049A",2020-04-24,0.6253
2020,"IT2049A",2020-04-25,0.0849
2020,"IT2049A",2020-04-26,0.446
2020,"IT2049A",2020-04-27,0.4939
2020,"IT2049A",2020-04-28,0.3005
2020,"IT2049A",2020-04-29,0.2561
2020,"IT2049A",2020-04-30,0.3222
2020,"IT2049A",2020-05-01,0.2912
2020,"IT2049A",2020-05-02,0.1505
2020,"IT2049A",2020-05-03,0.2722
2020,"IT2049A",2020-05-04,0.1188
2020,"IT2049A",2020-05-05,0.2316
2020,"IT2049A",2020-05-06,0.6625
2020,"IT2049A",2020-05-07,0.2072
2020,"IT2049A",2020-05-08,0.193
2020,"IT2049A",2020-05-09,0.1677
2020,"IT2049A",2020-05-10,0.345
2020,"IT2049A",2020-05-11,0.1516
2020,"IT2049A",2020-05-12,0.7541
2020,"IT2049A",2020-05-13,0.2709
2020,"IT2049A",2020-05-14,0.5067
2020,"IT2049A",2020-05-15,0.245
2020,"IT2049A",2020-05-16,1.1712
2020,"IT2049A",2020-05-17,0.258
2020,"IT2049A",2020-05-18,0.0152
2020,"IT2049A",2020-05-19,0.0394
2020,"IT2049A",2020-05-20,0.1847
2020,"IT2049A",2020-05-21,0.4775
2020,"IT2049A",2020-05-22,0.5739
2020,"IT2049A",2020-05-23,0.8477
2020,"IT2049A",2020-05-24,0.1858
2020,"IT2049A",2020-05-25,0.2313
2020,"IT2049A",2020-05-26,0.1693
