"reporting_year","station_eu_code","date","O3"
2020,"IT1486A",2020-01-04,17.8643
2020,"IT1486A",2020-01-07,47.1714
2020,"IT1486A",2020-01-08,67.4913
2020,"IT1486A",2020-01-09,39.7957
2020,"IT1486A",2020-01-10,25.8364
2020,"IT1486A",2020-01-11,63.2957
2020,"IT1486A",2020-01-12,62.0826
2020,"IT1486A",2020-01-13,51.2652
2020,"IT1486A",2020-01-14,28.6909
2020,"IT1486A",2020-01-15,34.7652
2020,"IT1486A",2020-01-16,38.9565
2020,"IT1486A",2020-01-17,36.075
2020,"IT1486A",2020-01-20,71.2333
2020,"IT1486A",2020-01-21,76.3478
2020,"IT1486A",2020-01-22,44.3087
2020,"IT1486A",2020-01-23,31.2143
2020,"IT1486A",2020-01-24,31.6045
2020,"IT1486A",2020-01-25,23.7455
2020,"IT1486A",2020-01-26,21.6455
2020,"IT1486A",2020-01-27,20.4682
2020,"IT1486A",2020-01-28,37.9087
2020,"IT1486A",2020-01-29,40.2227
2020,"IT1486A",2020-01-30,24.2273
2020,"IT1486A",2020-01-31,20.7318
2020,"IT1486A",2020-02-01,18.25
2020,"IT1486A",2020-02-02,34.3455
2020,"IT1486A",2020-02-03,24.6909
2020,"IT1486A",2020-02-04,32.55
2020,"IT1486A",2020-02-05,71.4636
2020,"IT1486A",2020-02-06,66.8227
2020,"IT1486A",2020-02-07,40.3182
2020,"IT1486A",2020-02-08,44.2364
2020,"IT1486A",2020-02-09,47.8348
2020,"IT1486A",2020-02-10,39.913
2020,"IT1486A",2020-02-11,43.9478
2020,"IT1486A",2020-02-12,30.2783
2020,"IT1486A",2020-02-13,33.8739
2020,"IT1486A",2020-02-14,41.7739
2020,"IT1486A",2020-02-15,52.7391
2020,"IT1486A",2020-02-16,61.7957
2020,"IT1486A",2020-02-17,45.7696
2020,"IT1486A",2020-02-18,47.6261
2020,"IT1486A",2020-02-19,51.1957
2020,"IT1486A",2020-02-20,53.1391
2020,"IT1486A",2020-02-21,50.5478
2020,"IT1486A",2020-02-22,68.113
2020,"IT1486A",2020-02-23,68.0043
2020,"IT1486A",2020-02-24,67.3636
2020,"IT1486A",2020-02-25,48.9682
2020,"IT1486A",2020-02-26,68.8826
2020,"IT1486A",2020-02-27,69.7478
2020,"IT1486A",2020-02-28,70.8435
2020,"IT1486A",2020-02-29,56.8391
2020,"IT1486A",2020-03-01,65.3478
2020,"IT1486A",2020-03-02,55.0522
2020,"IT1486A",2020-03-03,61.0955
2020,"IT1486A",2020-03-04,66.1682
2020,"IT1486A",2020-03-05,65.0545
2020,"IT1486A",2020-03-06,70.9087
2020,"IT1486A",2020-03-07,68.4
2020,"IT1486A",2020-03-08,70.487
2020,"IT1486A",2020-03-09,74.4957
2020,"IT1486A",2020-03-10,77.6609
2020,"IT1486A",2020-03-11,67.5435
2020,"IT1486A",2020-03-12,70.6435
2020,"IT1486A",2020-03-13,64.6696
2020,"IT1486A",2020-03-14,68.0435
2020,"IT1486A",2020-03-15,80.287
2020,"IT1486A",2020-03-16,91
2020,"IT1486A",2020-03-17,71.8522
2020,"IT1486A",2020-03-18,81.6609
2020,"IT1486A",2020-03-19,100.4391
2020,"IT1486A",2020-03-20,83.7696
2020,"IT1486A",2020-03-21,89.5348
2020,"IT1486A",2020-03-22,96.8174
2020,"IT1486A",2020-03-23,85.787
2020,"IT1486A",2020-03-24,75.9217
2020,"IT1486A",2020-03-25,80.5783
2020,"IT1486A",2020-03-26,65.8261
2020,"IT1486A",2020-03-27,56.9391
2020,"IT1486A",2020-03-28,82.1565
2020,"IT1486A",2020-03-29,76.387
2020,"IT1486A",2020-03-30,68.6217
2020,"IT1486A",2020-03-31,70.4591
2020,"IT1486A",2020-04-01,94.2522
2020,"IT1486A",2020-04-02,93.3522
2020,"IT1486A",2020-04-03,98.9043
2020,"IT1486A",2020-04-04,109.6
2020,"IT1486A",2020-04-05,110.7304
2020,"IT1486A",2020-04-06,107.6565
2020,"IT1486A",2020-04-07,109.8696
2020,"IT1486A",2020-04-08,112.1
2020,"IT1486A",2020-04-09,105.7304
2020,"IT1486A",2020-04-10,92.5435
2020,"IT1486A",2020-04-11,89.4174
2020,"IT1486A",2020-04-12,88.913
2020,"IT1486A",2020-04-13,97.913
2020,"IT1486A",2020-04-14,92.3696
2020,"IT1486A",2020-04-15,95.2783
2020,"IT1486A",2020-04-16,93.6
2020,"IT1486A",2020-04-17,90.6696
2020,"IT1486A",2020-04-18,88.4783
2020,"IT1486A",2020-04-19,76.1957
2020,"IT1486A",2020-04-20,50.45
2020,"IT1486A",2020-04-30,82.35
2020,"IT1486A",2020-05-01,76.3652
2020,"IT1486A",2020-05-02,63.9522
2020,"IT1486A",2020-05-03,69.213
2020,"IT1486A",2020-05-04,94.6478
2020,"IT1486A",2020-05-05,83.13
2020,"IT1486A",2020-05-06,78.2409
2020,"IT1486A",2020-05-07,100.3636
2020,"IT1486A",2020-05-08,105.2409
2020,"IT1486A",2020-05-09,93.4174
2020,"IT1486A",2020-05-10,88.05
2020,"IT1486A",2020-05-11,77.9318
2020,"IT1486A",2020-05-12,66.55
2020,"IT1486A",2020-05-13,79.1043
2020,"IT1486A",2020-05-14,58.4696
2020,"IT1486A",2020-05-15,64.1304
2020,"IT1486A",2020-05-16,94.1652
2020,"IT1486A",2020-05-17,87.7706
2020,"IT1486A",2020-05-19,88.3067
2020,"IT1486A",2020-05-20,49.9
2020,"IT1486A",2020-05-21,82.6087
2020,"IT1486A",2020-05-22,88.2565
2020,"IT1486A",2020-05-23,85.0348
2020,"IT1486A",2020-05-24,85.7417
2020,"IT1486A",2020-05-25,91.7
2020,"IT1486A",2020-05-26,87.3522
2020,"IT1486A",2020-05-27,87.9565
2020,"IT1486A",2020-05-28,87.8174
2020,"IT1486A",2020-05-29,98.8174
2020,"IT1486A",2020-05-30,84.8565
2020,"IT1486A",2020-05-31,82.6565
2020,"IT1486A",2020-06-01,78.7478
2020,"IT1486A",2020-06-02,81.9826
2020,"IT1486A",2020-06-03,80.7739
2020,"IT1486A",2020-06-04,82.4304
2020,"IT1486A",2020-06-05,61.9652
2020,"IT1486A",2020-06-06,65.0043
2020,"IT1486A",2020-06-07,54.113
2020,"IT1486A",2020-06-08,56.0087
2020,"IT1486A",2020-06-09,67.4261
2020,"IT1486A",2020-06-10,72.7045
2020,"IT1486A",2020-06-11,76.213
2020,"IT1486A",2020-06-12,72.1304
2020,"IT1486A",2020-06-13,75.7565
2020,"IT1486A",2020-06-14,67.6609
2020,"IT1486A",2020-06-15,78.2174
2020,"IT1486A",2020-06-16,59.5455
2020,"IT1486A",2020-06-17,70.8696
2020,"IT1486A",2020-06-18,69.9609
2020,"IT1486A",2020-06-19,58.2826
2020,"IT1486A",2020-06-20,78.9
2020,"IT1486A",2020-06-21,93.7522
2020,"IT1486A",2020-06-22,54.1217
2020,"IT1486A",2020-06-23,83.387
2020,"IT1486A",2020-06-24,103.2783
2020,"IT1486A",2020-06-25,86.1087
2020,"IT1486A",2020-06-26,91.9348
2020,"IT1486A",2020-06-27,97.7783
2020,"IT1486A",2020-06-28,89.6609
2020,"IT1486A",2020-06-29,67.6087
2020,"IT1486A",2020-06-30,61.3913
2020,"IT1488A",2020-01-01,23.0955
2020,"IT1488A",2020-01-02,26.6273
2020,"IT1488A",2020-01-03,7.8636
2020,"IT1488A",2020-01-04,3.3636
2020,"IT1488A",2020-01-05,38.3136
2020,"IT1488A",2020-01-06,46.9591
2020,"IT1488A",2020-01-07,39.0727
2020,"IT1488A",2020-01-08,40.9136
2020,"IT1488A",2020-01-09,17.5773
2020,"IT1488A",2020-01-10,13.6
2020,"IT1488A",2020-01-11,41.55
2020,"IT1488A",2020-01-12,43.4182
2020,"IT1488A",2020-01-13,31.2773
2020,"IT1488A",2020-01-14,12.4227
2020,"IT1488A",2020-01-15,12.9818
2020,"IT1488A",2020-01-16,25.4318
2020,"IT1488A",2020-01-17,15.4773
2020,"IT1488A",2020-01-18,14.3773
2020,"IT1488A",2020-01-19,29.8636
2020,"IT1488A",2020-01-20,47.5227
2020,"IT1488A",2020-01-21,51.5227
2020,"IT1488A",2020-01-22,21.0818
2020,"IT1488A",2020-01-23,14.4818
2020,"IT1488A",2020-01-24,13.5462
2020,"IT1488A",2020-01-29,23.2429
2020,"IT1488A",2020-01-30,12.6318
2020,"IT1488A",2020-01-31,7.3136
2020,"IT1488A",2020-02-01,8.0045
2020,"IT1488A",2020-02-02,20.6818
2020,"IT1488A",2020-02-03,19.9364
2020,"IT1488A",2020-02-04,22.2955
2020,"IT1488A",2020-02-05,49.35
2020,"IT1488A",2020-02-06,47.7273
2020,"IT1488A",2020-02-07,23.2
2020,"IT1488A",2020-02-08,21.0773
2020,"IT1488A",2020-02-09,29.0545
2020,"IT1488A",2020-02-10,33.2545
2020,"IT1488A",2020-02-11,27.6318
2020,"IT1488A",2020-02-12,26.2955
2020,"IT1488A",2020-02-13,19.6182
2020,"IT1488A",2020-02-14,37.7227
2020,"IT1488A",2020-02-15,32.7409
2020,"IT1488A",2020-02-16,34.4955
2020,"IT1488A",2020-02-17,25.4227
2020,"IT1488A",2020-02-18,26.3045
2020,"IT1488A",2020-02-19,26.8727
2020,"IT1488A",2020-02-20,36.0682
2020,"IT1488A",2020-02-21,25.7818
2020,"IT1488A",2020-02-22,44.1273
2020,"IT1488A",2020-02-23,34.3864
2020,"IT1488A",2020-02-24,37.7182
2020,"IT1488A",2020-02-25,29.0773
2020,"IT1488A",2020-02-26,46.9136
2020,"IT1488A",2020-02-27,44.7591
2020,"IT1488A",2020-02-28,49.3273
2020,"IT1488A",2020-02-29,39.2227
2020,"IT1488A",2020-03-01,39.4909
2020,"IT1488A",2020-03-02,40.6773
2020,"IT1488A",2020-03-03,43.5818
2020,"IT1488A",2020-03-04,44.0591
2020,"IT1488A",2020-03-05,42.4864
2020,"IT1488A",2020-03-06,47.15
2020,"IT1488A",2020-03-07,49.1182
2020,"IT1488A",2020-03-08,51.7136
2020,"IT1488A",2020-03-09,44.0636
2020,"IT1488A",2020-03-10,52.2
