"reporting_year","station_eu_code","date","C6H6"
2020,"IT1993A",2020-03-28,1.3444
2020,"IT1993A",2020-03-29,1.3448
2020,"IT1993A",2020-03-30,0.952
2020,"IT1993A",2020-03-31,0.8553
2020,"IT1993A",2020-04-01,1.1743
2020,"IT1993A",2020-04-02,1.0331
2020,"IT1993A",2020-04-03,1.0321
2020,"IT1993A",2020-04-04,1.0415
2020,"IT1993A",2020-04-05,0.9129
2020,"IT1993A",2020-04-06,0.9299
2020,"IT1993A",2020-04-07,0.8808
2020,"IT1993A",2020-04-08,1.0458
2020,"IT1993A",2020-04-09,1.1282
2020,"IT1993A",2020-04-10,0.8082
2020,"IT1993A",2020-04-11,0.757
2020,"IT1993A",2020-04-12,0.9346
2020,"IT1993A",2020-04-13,0.5336
2020,"IT1993A",2020-04-14,0.4405
2020,"IT1993A",2020-04-15,0.463
2020,"IT1993A",2020-04-16,0.3879
2020,"IT1993A",2020-04-17,0.4142
2020,"IT1993A",2020-04-18,0.462
2020,"IT1993A",2020-04-19,0.6508
2020,"IT1993A",2020-04-20,0.4648
2020,"IT1993A",2020-04-21,0.2748
2020,"IT1993A",2020-04-22,0.406
2020,"IT1993A",2020-04-23,0.4213
2020,"IT1993A",2020-04-24,0.473
2020,"IT1993A",2020-04-25,0.559
2020,"IT1993A",2020-04-26,0.511
2020,"IT1993A",2020-04-27,0.3613
2020,"IT1993A",2020-04-28,0.3547
2020,"IT1993A",2020-04-29,0.3529
2020,"IT1993A",2020-04-30,0.2754
2020,"IT1993A",2020-05-01,0.3088
2020,"IT1993A",2020-05-02,0.2287
2020,"IT1993A",2020-05-03,0.2058
2020,"IT1993A",2020-05-04,0.3042
2020,"IT1993A",2020-05-05,0.3815
2020,"IT1993A",2020-05-06,0.3148
2020,"IT1993A",2020-05-07,0.395
2020,"IT1993A",2020-05-08,0.4905
2020,"IT1993A",2020-05-09,0.3283
2020,"IT1993A",2020-05-10,0.3079
2020,"IT1993A",2020-05-11,0.3605
2020,"IT1993A",2020-05-12,0.3962
2020,"IT1993A",2020-05-13,0.3271
2020,"IT1993A",2020-05-14,0.3548
2020,"IT1993A",2020-05-15,0.379
2020,"IT1993A",2020-05-16,0.6166
2020,"IT1993A",2020-05-17,0.3111
2020,"IT1993A",2020-05-18,0.3593
2020,"IT1993A",2020-05-19,0.343
2020,"IT1993A",2020-05-20,0.2477
2020,"IT1993A",2020-05-21,0.4011
2020,"IT1993A",2020-05-22,0.3808
2020,"IT1993A",2020-05-23,0.8866
2020,"IT1993A",2020-05-24,0.3043
2020,"IT1993A",2020-05-25,0.4402
2020,"IT1993A",2020-05-26,0.4857
2020,"IT1993A",2020-05-27,0.4548
2020,"IT1993A",2020-05-28,0.4407
2020,"IT1993A",2020-05-29,0.3523
2020,"IT1993A",2020-05-30,0.4386
2020,"IT1993A",2020-05-31,0.4338
2020,"IT1993A",2020-06-01,0.3631
2020,"IT1993A",2020-06-02,0.4266
2020,"IT1993A",2020-06-03,0.3432
2020,"IT1993A",2020-06-04,0.3476
2020,"IT1993A",2020-06-05,0.2141
2020,"IT1993A",2020-06-06,0.2521
2020,"IT1993A",2020-06-07,0.4832
2020,"IT1993A",2020-06-08,0.2905
2020,"IT1993A",2020-06-09,0.207
2020,"IT1993A",2020-06-10,0.2734
2020,"IT1993A",2020-06-11,0.3556
2020,"IT1993A",2020-06-12,0.376
2020,"IT1993A",2020-06-13,0.5516
2020,"IT1993A",2020-06-14,0.2599
2020,"IT1993A",2020-06-15,0.2365
2020,"IT1993A",2020-06-16,0.2381
2020,"IT1993A",2020-06-17,0.2183
2020,"IT1993A",2020-06-18,0.3099
2020,"IT1993A",2020-06-19,0.3526
2020,"IT1993A",2020-06-20,0.2147
2020,"IT1993A",2020-06-21,0.1911
2020,"IT1993A",2020-06-22,0.3558
2020,"IT1993A",2020-06-23,0.5068
2020,"IT1993A",2020-06-24,0.428
2020,"IT1993A",2020-06-25,0.4247
2020,"IT1993A",2020-06-26,0.4018
2020,"IT1993A",2020-06-27,0.2946
2020,"IT1993A",2020-06-28,0.3007
2020,"IT1993A",2020-06-29,0.2545
2020,"IT1993A",2020-06-30,0.2295
2020,"IT1407A",2020-01-01,1.0783
2020,"IT1407A",2020-01-02,1.2764
2020,"IT1407A",2020-01-03,0.6475
2020,"IT1407A",2020-01-04,0.3309
2020,"IT1407A",2020-01-05,0.5441
2020,"IT1407A",2020-01-06,0.884
2020,"IT1407A",2020-01-07,0.6142
2020,"IT1407A",2020-01-08,0.3018
2020,"IT1407A",2020-01-09,0.5729
2020,"IT1407A",2020-01-10,0.7816
2020,"IT1407A",2020-01-11,0.616
2020,"IT1407A",2020-01-12,0.4899
2020,"IT1407A",2020-01-13,0.7326
2020,"IT1407A",2020-01-14,0.783
2020,"IT1407A",2020-01-15,1.1168
2020,"IT1407A",2020-01-16,1.0818
2020,"IT1407A",2020-01-17,0.8327
2020,"IT1407A",2020-01-18,0.3136
2020,"IT1407A",2020-01-19,0.2849
2020,"IT1407A",2020-01-20,0.1862
2020,"IT1407A",2020-01-21,0.2287
2020,"IT1407A",2020-01-22,0.3447
2020,"IT1407A",2020-01-23,0.6268
2020,"IT1407A",2020-01-24,0.7642
2020,"IT1407A",2020-01-25,0.6635
2020,"IT1407A",2020-01-26,0.491
2020,"IT1407A",2020-01-27,0.3349
2020,"IT1407A",2020-01-28,0.1641
2020,"IT1407A",2020-01-29,0.2892
2020,"IT1407A",2020-01-30,0.2899
2020,"IT1407A",2020-01-31,0.4328
2020,"IT1407A",2020-02-01,0.3175
2020,"IT1407A",2020-02-02,0.2935
2020,"IT1407A",2020-02-03,0.2709
2020,"IT1407A",2020-02-04,0.4367
2020,"IT1407A",2020-02-05,0.1956
2020,"IT1407A",2020-02-06,0.3071
2020,"IT1407A",2020-02-07,0.7886
2020,"IT1407A",2020-02-08,0.7562
2020,"IT1407A",2020-02-09,0.4415
2020,"IT1407A",2020-02-10,0.319
2020,"IT1407A",2020-02-11,0.6344
2020,"IT1407A",2020-02-12,0.275
2020,"IT1407A",2020-02-13,0.3306
2020,"IT1407A",2020-02-14,0.4084
2020,"IT1407A",2020-02-15,0.3796
2020,"IT1407A",2020-02-16,0.493
2020,"IT1407A",2020-02-17,0.7159
2020,"IT1407A",2020-02-18,0.4439
2020,"IT1407A",2020-02-19,0.2896
2020,"IT1407A",2020-02-20,0.2383
2020,"IT1407A",2020-02-21,0.5816
2020,"IT1407A",2020-02-22,0.3473
2020,"IT1407A",2020-02-23,0.3607
2020,"IT1407A",2020-02-24,0.6337
2020,"IT1407A",2020-02-25,0.5761
2020,"IT1407A",2020-02-26,0.4773
2020,"IT1407A",2020-02-27,0.1541
2020,"IT1407A",2020-02-28,0.3007
2020,"IT1407A",2020-02-29,0.4048
2020,"IT1407A",2020-03-01,0.4839
2020,"IT1407A",2020-03-02,0.4408
2020,"IT1407A",2020-03-03,0.107
2020,"IT1407A",2020-03-04,0.2971
2020,"IT1407A",2020-03-05,0.3484
2020,"IT1407A",2020-03-06,0.1291
2020,"IT1407A",2020-03-07,0.2321
2020,"IT1407A",2020-03-08,0.3715
2020,"IT1407A",2020-03-09,0.2074
2020,"IT1407A",2020-03-10,0.2261
2020,"IT1407A",2020-03-11,0.2156
2020,"IT1407A",2020-03-12,0.6339
2020,"IT1407A",2020-03-13,0.5702
2020,"IT1407A",2020-03-14,0.2679
2020,"IT1407A",2020-03-15,0.1999
2020,"IT1407A",2020-03-16,0.2068
2020,"IT1407A",2020-03-17,0.3683
2020,"IT1407A",2020-03-18,0.3798
2020,"IT1407A",2020-03-19,0.3056
2020,"IT1407A",2020-03-20,0.2757
2020,"IT1407A",2020-03-21,0.5564
2020,"IT1407A",2020-03-22,0.3368
2020,"IT1407A",2020-03-23,0.3125
2020,"IT1407A",2020-03-24,0.3189
2020,"IT1407A",2020-03-25,0.4042
2020,"IT1407A",2020-03-26,0.4369
2020,"IT1407A",2020-03-27,0.4987
2020,"IT1407A",2020-03-28,0.3395
2020,"IT1407A",2020-03-29,0.3818
2020,"IT1407A",2020-03-30,0.2799
2020,"IT1407A",2020-03-31,0.4212
2020,"IT1407A",2020-04-01,0.259
2020,"IT1407A",2020-04-02,0.2409
2020,"IT1407A",2020-04-03,0.2549
2020,"IT1407A",2020-04-04,0.2876
2020,"IT1407A",2020-04-05,0.356
2020,"IT1407A",2020-04-06,0.3294
2020,"IT1407A",2020-04-07,0.2899
2020,"IT1407A",2020-04-08,0.2548
2020,"IT1407A",2020-04-09,0.2683
2020,"IT1407A",2020-04-10,0.6238
2020,"IT1407A",2020-04-11,0.3031
2020,"IT1407A",2020-04-12,0.3707
2020,"IT1407A",2020-04-13,0.4117
2020,"IT1407A",2020-04-14,0.8314
2020,"IT1407A",2020-04-15,0.9941
2020,"IT1407A",2020-04-16,0.6886
2020,"IT1407A",2020-04-17,0.5914
2020,"IT1407A",2020-04-18,0.6735
2020,"IT1407A",2020-04-19,0.6131
2020,"IT1407A",2020-04-20,0.4452
2020,"IT1407A",2020-04-21,0.1246
2020,"IT1407A",2020-04-22,0.1698
2020,"IT1407A",2020-04-23,0.3781
2020,"IT1407A",2020-04-24,0.214
2020,"IT1407A",2020-04-25,0.2868
2020,"IT1407A",2020-04-26,0.1397
2020,"IT1407A",2020-04-27,0.162
2020,"IT1407A",2020-04-28,0.3434
2020,"IT1407A",2020-04-29,0.2324
2020,"IT1407A",2020-04-30,0.3124
2020,"IT1407A",2020-05-01,0.285
2020,"IT1407A",2020-05-02,0.2566
2020,"IT1407A",2020-05-03,0.1793
2020,"IT1407A",2020-05-04,0.11
2020,"IT1407A",2020-05-05,0.2451
2020,"IT1407A",2020-05-06,0.2419
2020,"IT1407A",2020-05-07,0.1895
2020,"IT1407A",2020-05-08,0.2472
2020,"IT1407A",2020-05-09,0.2922
2020,"IT1407A",2020-05-10,0.2501
2020,"IT1407A",2020-05-11,0.1496
2020,"IT1407A",2020-05-12,0.2427
2020,"IT1407A",2020-05-13,0.238
2020,"IT1407A",2020-05-14,0.1169
2020,"IT1407A",2020-05-15,0.0698
2020,"IT1407A",2020-05-16,0.1073
2020,"IT1407A",2020-05-17,0.121
2020,"IT1407A",2020-05-18,0.1992
2020,"IT1407A",2020-05-19,0.1137
2020,"IT1407A",2020-05-20,0.1748
2020,"IT1407A",2020-05-21,0.1404
2020,"IT1407A",2020-05-22,0.1485
2020,"IT1407A",2020-05-23,0.0627
2020,"IT1407A",2020-05-24,0.0676
2020,"IT1407A",2020-05-25,0.0278
2020,"IT1407A",2020-05-26,0.0251
2020,"IT1407A",2020-05-27,0.0117
2020,"IT1407A",2020-05-28,0.0385
2020,"IT1407A",2020-05-29,0.0406
2020,"IT1407A",2020-05-30,0.0478
2020,"IT1407A",2020-05-31,0.0333
2020,"IT1407A",2020-06-01,0.1158
2020,"IT1407A",2020-06-02,0.0407
2020,"IT1407A",2020-06-03,0.0556
2020,"IT1407A",2020-06-04,0.0656
2020,"IT1407A",2020-06-05,0.0749
2020,"IT1407A",2020-06-06,0.1198
2020,"IT1407A",2020-06-07,0.0709
2020,"IT1407A",2020-06-08,0.1314
2020,"IT1407A",2020-06-09,0.1568
2020,"IT1407A",2020-06-10,0.1407
2020,"IT1407A",2020-06-11,0.2176
2020,"IT1407A",2020-06-12,0.3267
2020,"IT1407A",2020-06-13,0.2246
2020,"IT1407A",2020-06-14,0.1065
2020,"IT1407A",2020-06-15,0.233
2020,"IT1407A",2020-06-16,0.2108
2020,"IT1407A",2020-06-17,0.1608
2020,"IT1407A",2020-06-18,0.0939
2020,"IT1407A",2020-06-19,0.1719
2020,"IT1407A",2020-06-20,0.1559
2020,"IT1407A",2020-06-21,0.1115
2020,"IT1407A",2020-06-22,0.0536
2020,"IT1407A",2020-06-23,0.0825
2020,"IT1407A",2020-06-24,0.0794
2020,"IT1407A",2020-06-25,0.0892
2020,"IT1407A",2020-06-26,0.1297
2020,"IT1407A",2020-06-27,0.2449
2020,"IT1407A",2020-06-28,0.1803
2020,"IT1407A",2020-06-29,0.2476
2020,"IT1407A",2020-06-30,0.2292
2020,"IT1576A",2020-01-01,1.3544
2020,"IT1576A",2020-01-02,0.9966
2020,"IT1576A",2020-01-03,1.5898
2020,"IT1576A",2020-01-04,0.8221
2020,"IT1576A",2020-01-05,1.0949
2020,"IT1576A",2020-01-06,1.2522
2020,"IT1576A",2020-01-07,1.1196
2020,"IT1576A",2020-01-08,0.8287
2020,"IT1576A",2020-01-09,1.0125
2020,"IT1576A",2020-01-10,1.0028
2020,"IT1576A",2020-01-11,1.2499
2020,"IT1576A",2020-01-12,1.2491
2020,"IT1576A",2020-01-13,1.5576
2020,"IT1576A",2020-01-14,0.9623
2020,"IT1576A",2020-01-15,1.1152
2020,"IT1576A",2020-01-16,0.9045
2020,"IT1576A",2020-01-17,1.035
2020,"IT1576A",2020-01-18,0.8534
2020,"IT1576A",2020-01-19,0.5538
2020,"IT1576A",2020-01-20,0.4367
2020,"IT1576A",2020-01-21,0.3701
2020,"IT1576A",2020-01-22,0.4526
2020,"IT1576A",2020-01-23,0.5576
2020,"IT1576A",2020-01-24,0.7479
2020,"IT1576A",2020-01-25,1.0578
2020,"IT1576A",2020-01-26,1.0242
2020,"IT1576A",2020-01-27,1.0841
2020,"IT1576A",2020-01-28,0.6649
2020,"IT1576A",2020-01-29,0.6961
2020,"IT1576A",2020-01-30,0.6189
2020,"IT1576A",2020-01-31,0.8883
2020,"IT1576A",2020-02-01,1.0056
2020,"IT1576A",2020-02-02,0.9187
2020,"IT1576A",2020-02-03,0.7472
2020,"IT1576A",2020-02-04,0.5675
2020,"IT1576A",2020-02-05,0.6254
2020,"IT1576A",2020-02-06,0.9755
2020,"IT1576A",2020-02-07,0.684
2020,"IT1576A",2020-02-08,0.7231
2020,"IT1576A",2020-02-09,1.0253
2020,"IT1576A",2020-02-10,1.1031
2020,"IT1576A",2020-02-11,0.8759
2020,"IT1576A",2020-02-12,0.7526
2020,"IT1576A",2020-02-13,1.0872
2020,"IT1576A",2020-02-14,0.7199
2020,"IT1576A",2020-02-15,0.7895
2020,"IT1576A",2020-02-16,0.9314
2020,"IT1576A",2020-02-17,0.7574
2020,"IT1576A",2020-02-18,0.7551
2020,"IT1576A",2020-02-19,0.6099
2020,"IT1576A",2020-02-20,0.8105
2020,"IT1576A",2020-02-21,0.7313
2020,"IT1576A",2020-02-22,0.8656
2020,"IT1576A",2020-02-23,0.7444
2020,"IT1576A",2020-02-24,0.8632
2020,"IT1576A",2020-02-25,0.7537
2020,"IT1576A",2020-02-26,0.5727
2020,"IT1576A",2020-02-27,0.6683
2020,"IT1576A",2020-02-28,0.6028
2020,"IT1576A",2020-02-29,0.5419
2020,"IT1576A",2020-03-01,0.6726
2020,"IT1576A",2020-03-02,0.5473
2020,"IT1576A",2020-03-03,0.6433
2020,"IT1576A",2020-03-04,0.6508
2020,"IT1576A",2020-03-05,0.4016
2020,"IT1576A",2020-03-06,0.709
2020,"IT1576A",2020-03-07,0.6197
2020,"IT1576A",2020-03-08,0.7602
2020,"IT1576A",2020-03-09,0.6285
2020,"IT1576A",2020-03-10,0.6853
2020,"IT1576A",2020-03-11,0.688
2020,"IT1576A",2020-03-12,0.6809
2020,"IT1576A",2020-03-13,0.7321
2020,"IT1576A",2020-03-14,0.5845
2020,"IT1576A",2020-03-15,0.6268
2020,"IT1576A",2020-03-16,0.6796
2020,"IT1576A",2020-03-17,0.5094
2020,"IT1576A",2020-03-18,0.778
2020,"IT1576A",2020-03-19,0.9103
2020,"IT1576A",2020-03-20,0.5127
2020,"IT1576A",2020-03-21,0.5974
2020,"IT1576A",2020-03-22,0.7542
2020,"IT1576A",2020-03-23,0.6187
2020,"IT1576A",2020-03-24,0.6055
2020,"IT1576A",2020-03-25,0.9762
2020,"IT1576A",2020-03-26,0.9617
2020,"IT1576A",2020-03-27,1.073
2020,"IT1576A",2020-03-28,0.9424
2020,"IT1576A",2020-03-29,1.0029
2020,"IT1576A",2020-03-30,0.9383
2020,"IT1576A",2020-03-31,0.893
2020,"IT1576A",2020-04-01,0.7033
2020,"IT1576A",2020-04-02,0.663
2020,"IT1576A",2020-04-03,0.7002
2020,"IT1576A",2020-04-04,0.6718
2020,"IT1576A",2020-04-05,0.7577
2020,"IT1576A",2020-04-06,0.6563
2020,"IT1576A",2020-04-07,0.8254
2020,"IT1576A",2020-04-08,0.8944
2020,"IT1576A",2020-04-09,0.7861
2020,"IT1576A",2020-04-10,0.74
2020,"IT1576A",2020-04-11,0.7472
2020,"IT1576A",2020-04-12,0.6159
2020,"IT1576A",2020-04-13,0.4418
2020,"IT1576A",2020-04-14,0.4316
2020,"IT1576A",2020-04-15,0.5355
2020,"IT1576A",2020-04-16,0.6332
2020,"IT1576A",2020-04-17,0.5426
2020,"IT1576A",2020-04-18,0.6129
2020,"IT1576A",2020-04-19,0.7202
2020,"IT1576A",2020-04-20,0.3225
2020,"IT1576A",2020-04-21,0.3342
2020,"IT1576A",2020-04-22,0.2837
2020,"IT1576A",2020-04-23,0.4279
2020,"IT1576A",2020-04-24,0.3811
2020,"IT1576A",2020-04-25,0.5304
2020,"IT1576A",2020-04-26,0.4188
2020,"IT1576A",2020-04-27,0.3039
2020,"IT1576A",2020-04-28,0.4032
2020,"IT1576A",2020-04-29,0.2078
2020,"IT1576A",2020-04-30,0.2067
2020,"IT1576A",2020-05-01,0.2273
2020,"IT1576A",2020-05-02,0.2002
2020,"IT1576A",2020-05-03,0.1211
2020,"IT1576A",2020-05-04,0.2122
2020,"IT1576A",2020-05-05,0.5446
2020,"IT1576A",2020-05-06,0.3605
2020,"IT1576A",2020-05-07,0.3207
2020,"IT1576A",2020-05-08,0.4181
2020,"IT1576A",2020-05-09,0.4897
2020,"IT1576A",2020-05-10,0.4161
2020,"IT1576A",2020-05-11,0.1932
2020,"IT1576A",2020-05-12,0.2665
2020,"IT1576A",2020-05-13,0.2711
2020,"IT1576A",2020-05-14,0.2385
2020,"IT1576A",2020-05-15,0.2212
2020,"IT1576A",2020-05-16,0.2642
2020,"IT1576A",2020-05-17,0.2084
2020,"IT1576A",2020-05-18,0.3396
2020,"IT1576A",2020-05-19,0.2618
2020,"IT1576A",2020-05-20,0.2454
2020,"IT1576A",2020-05-21,0.2379
2020,"IT1576A",2020-05-22,0.3291
2020,"IT1576A",2020-05-23,0.3086
2020,"IT1576A",2020-05-24,0.2256
2020,"IT1576A",2020-05-25,0.2632
2020,"IT1576A",2020-05-26,0.365
2020,"IT1576A",2020-05-27,0.2662
2020,"IT1576A",2020-05-28,0.3019
2020,"IT1576A",2020-05-29,0.3555
2020,"IT1576A",2020-05-30,0.4175
2020,"IT1576A",2020-05-31,0.2513
2020,"IT1576A",2020-06-01,0.3211
2020,"IT1576A",2020-06-02,0.2429
2020,"IT1576A",2020-06-03,0.2116
2020,"IT1576A",2020-06-04,0.3082
2020,"IT1576A",2020-06-05,0.159
2020,"IT1576A",2020-06-06,0.1875
2020,"IT1576A",2020-06-07,0.1972
2020,"IT1576A",2020-06-08,0.1466
2020,"IT1576A",2020-06-09,0.1664
2020,"IT1576A",2020-06-10,0.1746
2020,"IT1576A",2020-06-11,0.2043
2020,"IT1576A",2020-06-12,0.274
2020,"IT1576A",2020-06-13,0.2534
2020,"IT1576A",2020-06-14,0.2307
2020,"IT1576A",2020-06-15,0.1647
2020,"IT1576A",2020-06-16,0.1747
2020,"IT1576A",2020-06-17,0.1698
2020,"IT1576A",2020-06-18,0.3731
2020,"IT1576A",2020-06-19,0.2892
2020,"IT1576A",2020-06-20,0.1558
2020,"IT1576A",2020-06-21,0.1485
2020,"IT1576A",2020-06-22,0.1722
2020,"IT1576A",2020-06-23,0.232
2020,"IT1576A",2020-06-24,0.4039
2020,"IT1576A",2020-06-25,0.5752
2020,"IT1576A",2020-06-26,0.4005
2020,"IT1576A",2020-06-27,0.3255
2020,"IT1576A",2020-06-28,0.1857
2020,"IT1576A",2020-06-29,0.1509
2020,"IT1576A",2020-06-30,0.144
2020,"IT2010A",2020-01-01,2.7274
2020,"IT2010A",2020-01-02,2.6293
2020,"IT2010A",2020-01-03,2.7531
2020,"IT2010A",2020-01-04,2.5664
2020,"IT2010A",2020-01-05,2.6061
2020,"IT2010A",2020-01-06,2.3945
2020,"IT2010A",2020-01-07,2.3809
2020,"IT2010A",2020-01-08,1.7677
2020,"IT2010A",2020-01-09,3.3823
2020,"IT2010A",2020-01-10,2.9192
2020,"IT2010A",2020-01-11,2.2203
2020,"IT2010A",2020-01-12,2.2694
2020,"IT2010A",2020-01-13,2.8207
2020,"IT2010A",2020-01-14,2.7764
2020,"IT2010A",2020-01-15,2.5572
2020,"IT2010A",2020-01-16,2.4602
2020,"IT2010A",2020-01-17,2.5606
2020,"IT2010A",2020-01-18,1.784
2020,"IT2010A",2020-01-19,1.7581
2020,"IT2010A",2020-01-20,1.4051
2020,"IT2010A",2020-01-21,1.7497
2020,"IT2010A",2020-01-22,1.8601
2020,"IT2010A",2020-01-23,2.2638
2020,"IT2010A",2020-01-24,2.4568
2020,"IT2010A",2020-01-25,2.1662
2020,"IT2010A",2020-01-26,2.5172
2020,"IT2010A",2020-01-27,2.0109
2020,"IT2010A",2020-01-28,1.5181
2020,"IT2010A",2020-01-29,1.951
2020,"IT2010A",2020-01-30,1.7978
2020,"IT2010A",2020-01-31,1.5991
2020,"IT2010A",2020-02-01,1.7508
2020,"IT2010A",2020-02-02,1.4873
2020,"IT2010A",2020-02-03,1.7392
2020,"IT2010A",2020-02-04,1.4943
2020,"IT2010A",2020-02-05,1.0912
2020,"IT2010A",2020-02-06,1.5834
2020,"IT2010A",2020-02-07,2.1679
2020,"IT2010A",2020-02-08,2.6702
2020,"IT2010A",2020-02-09,2.495
2020,"IT2010A",2020-02-10,1.5737
2020,"IT2010A",2020-02-11,1.6639
2020,"IT2010A",2020-02-12,1.8581
2020,"IT2010A",2020-02-13,2.0116
2020,"IT2010A",2020-02-14,1.8256
2020,"IT2010A",2020-02-15,2.1992
2020,"IT2010A",2020-02-16,1.7207
2020,"IT2010A",2020-02-17,0.9711
2020,"IT2010A",2020-02-19,1.1176
2020,"IT2010A",2020-02-20,1.6365
2020,"IT2010A",2020-02-21,1.875
2020,"IT2010A",2020-02-22,2.0843
2020,"IT2010A",2020-02-23,1.8276
2020,"IT2010A",2020-02-24,1.251
2020,"IT2010A",2020-02-25,1.2076
2020,"IT2010A",2020-02-26,1.0729
2020,"IT2010A",2020-02-27,1.0215
2020,"IT2010A",2020-02-28,1.3111
2020,"IT2010A",2020-02-29,1.4295
2020,"IT2010A",2020-03-01,1.2143
2020,"IT2010A",2020-03-02,1.1633
2020,"IT2010A",2020-03-03,1.3307
2020,"IT2010A",2020-03-04,1.3264
2020,"IT2010A",2020-03-05,1.189
2020,"IT2010A",2020-03-06,2.0052
2020,"IT2010A",2020-03-07,1.2374
2020,"IT2010A",2020-03-08,1.5562
2020,"IT2010A",2020-03-09,1.3443
2020,"IT2010A",2020-03-10,1.5969
2020,"IT2010A",2020-03-11,1.3432
2020,"IT2010A",2020-03-12,1.0939
2020,"IT2010A",2020-03-13,1.857
2020,"IT2010A",2020-03-14,1.7072
2020,"IT2010A",2020-03-15,1.3365
2020,"IT2010A",2020-03-16,1.6022
2020,"IT2010A",2020-03-17,1.6703
2020,"IT2010A",2020-03-18,1.7065
2020,"IT2010A",2020-03-19,1.5621
2020,"IT2010A",2020-03-20,1.3316
2020,"IT2010A",2020-03-21,1.4386
2020,"IT2010A",2020-03-22,1.3662
2020,"IT2010A",2020-03-23,1.4579
2020,"IT2010A",2020-03-24,1.1447
2020,"IT2010A",2020-03-25,1.3787
2020,"IT2010A",2020-03-26,1.7688
2020,"IT2010A",2020-03-27,2.1929
2020,"IT2010A",2020-03-28,1.8374
2020,"IT2010A",2020-03-29,1.9397
2020,"IT2010A",2020-03-30,1.7863
2020,"IT2010A",2020-03-31,1.3696
2020,"IT2010A",2020-04-01,1.0834
2020,"IT2010A",2020-04-02,1.3446
2020,"IT2010A",2020-04-03,1.3752
2020,"IT2010A",2020-04-04,1.4762
2020,"IT2010A",2020-04-05,1.354
2020,"IT2010A",2020-04-06,1.3683
2020,"IT2010A",2020-04-07,1.8077
2020,"IT2010A",2020-04-08,1.5589
2020,"IT2010A",2020-04-09,1.4271
2020,"IT2010A",2020-04-10,1.3548
2020,"IT2010A",2020-04-11,1.1568
2020,"IT2010A",2020-04-12,1.3404
2020,"IT2010A",2020-04-13,1.102
2020,"IT2010A",2020-04-14,0.5421
2020,"IT2010A",2020-04-15,0.6674
2020,"IT2010A",2020-04-16,0.775
2020,"IT2010A",2020-04-17,1.0046
2020,"IT2010A",2020-04-18,0.7956
2020,"IT2010A",2020-04-19,0.9059
2020,"IT2010A",2020-04-20,0.3414
2020,"IT2010A",2020-04-21,0.4634
2020,"IT2010A",2020-04-22,1.3138
2020,"IT2010A",2020-04-23,0.707
2020,"IT2010A",2020-04-24,0.8751
2020,"IT2010A",2020-04-25,1.0074
2020,"IT2010A",2020-04-26,0.8879
2020,"IT2010A",2020-04-27,0.6887
2020,"IT2010A",2020-04-28,0.4161
2020,"IT2010A",2020-04-29,0.5996
2020,"IT2010A",2020-04-30,0.3785
2020,"IT2010A",2020-05-01,0.3065
2020,"IT2010A",2020-05-02,0.5761
2020,"IT2010A",2020-05-03,0.3176
2020,"IT2010A",2020-05-04,0.5723
2020,"IT2010A",2020-05-05,0.6975
2020,"IT2010A",2020-05-06,0.6752
2020,"IT2010A",2020-05-07,0.508
2020,"IT2010A",2020-05-08,0.662
2020,"IT2010A",2020-05-09,0.5307
2020,"IT2010A",2020-05-10,0.5493
2020,"IT2010A",2020-05-11,0.2084
2020,"IT2010A",2020-05-12,0.4209
2020,"IT2010A",2020-05-13,0.3082
2020,"IT2010A",2020-05-14,0.3125
2020,"IT2010A",2020-05-15,0.2791
2020,"IT2010A",2020-05-16,0.3745
2020,"IT2010A",2020-05-17,0.5309
2020,"IT2010A",2020-05-18,0.7773
2020,"IT2010A",2020-05-19,0.6545
2020,"IT2010A",2020-05-20,0.6007
2020,"IT2010A",2020-05-21,0.5769
2020,"IT2010A",2020-05-22,0.5747
2020,"IT2010A",2020-05-23,0.5514
2020,"IT2010A",2020-05-24,0.4928
2020,"IT2010A",2020-05-25,0.5493
2020,"IT2010A",2020-05-26,0.5829
2020,"IT2010A",2020-05-27,0.4685
2020,"IT2010A",2020-05-28,0.7634
2020,"IT2010A",2020-05-29,0.7675
2020,"IT2010A",2020-05-30,0.5343
2020,"IT2010A",2020-05-31,0.4837
2020,"IT2010A",2020-06-01,0.552
2020,"IT2010A",2020-06-02,0.6008
2020,"IT2010A",2020-06-03,0.5365
2020,"IT2010A",2020-06-04,0.4194
2020,"IT2010A",2020-06-05,0.4332
2020,"IT2010A",2020-06-06,0.3352
2020,"IT2010A",2020-06-07,0.344
2020,"IT2010A",2020-06-08,0.3724
2020,"IT2010A",2020-06-09,0.415
2020,"IT2010A",2020-06-10,0.5033
2020,"IT2010A",2020-06-11,0.272
2020,"IT2010A",2020-06-12,0.4512
2020,"IT2010A",2020-06-13,0.3366
2020,"IT2010A",2020-06-14,0.2757
2020,"IT2010A",2020-06-15,0.3734
2020,"IT2010A",2020-06-16,0.3473
2020,"IT2010A",2020-06-17,0.3853
2020,"IT2010A",2020-06-18,0.3386
2020,"IT2010A",2020-06-19,0.502
2020,"IT2010A",2020-06-20,0.4719
2020,"IT2010A",2020-06-21,0.4148
2020,"IT2010A",2020-06-22,0.5859
2020,"IT2010A",2020-06-23,0.5639
2020,"IT2010A",2020-06-24,0.6714
2020,"IT2010A",2020-06-25,0.6639
2020,"IT2010A",2020-06-26,0.6177
2020,"IT2010A",2020-06-27,0.6224
2020,"IT2010A",2020-06-28,0.3483
