"reporting_year","station_eu_code","date","value"
2020,"IT2117A","2020-02-25",60
2020,"IT2117A","2020-02-26",12
2020,"IT2117A","2020-02-27",11
2020,"IT2117A","2020-02-28",21
2020,"IT2117A","2020-02-29",28
2020,"IT2117A","2020-03-01",33
2020,"IT2117A","2020-03-02",24
2020,"IT2117A","2020-03-03",13
2020,"IT2117A","2020-03-04",18
2020,"IT2117A","2020-03-05",20
2020,"IT2117A","2020-03-06",28
2020,"IT2117A","2020-03-07",21
2020,"IT2117A","2020-03-08",14
2020,"IT2117A","2020-03-09",26
2020,"IT2117A","2020-03-10",26
2020,"IT2117A","2020-03-11",27
2020,"IT2117A","2020-03-12",13
2020,"IT2117A","2020-03-13",20
2020,"IT2117A","2020-03-14",13
2020,"IT2117A","2020-03-15",17
2020,"IT2117A","2020-03-16",27
2020,"IT2117A","2020-03-17",28
2020,"IT2117A","2020-03-18",34
2020,"IT2117A","2020-03-19",31
2020,"IT2117A","2020-03-20",26
2020,"IT2117A","2020-03-21",21
2020,"IT2117A","2020-03-22",26
2020,"IT2117A","2020-03-23",9
2020,"IT2117A","2020-03-24",13
2020,"IT2117A","2020-03-25",15
2020,"IT2117A","2020-03-26",13
2020,"IT2117A","2020-03-27",13
2020,"IT2117A","2020-03-28",24
2020,"IT2117A","2020-03-29",25
2020,"IT2117A","2020-03-30",13
2020,"IT2117A","2020-03-31",8
2020,"IT2117A","2020-04-01",12
2020,"IT2117A","2020-04-02",25
2020,"IT2117A","2020-04-03",30
2020,"IT2117A","2020-04-04",32
2020,"IT2117A","2020-04-05",28
2020,"IT2117A","2020-04-06",20
2020,"IT2117A","2020-04-07",19
2020,"IT2117A","2020-04-08",15
2020,"IT2117A","2020-04-09",16
2020,"IT2117A","2020-04-10",15
2020,"IT2117A","2020-04-11",12
2020,"IT2117A","2020-04-12",10
2020,"IT2117A","2020-04-13",11
2020,"IT2117A","2020-04-14",20
2020,"IT2117A","2020-04-15",9
2020,"IT2117A","2020-04-16",14
2020,"IT2117A","2020-04-17",13
2020,"IT2117A","2020-04-18",15
2020,"IT2117A","2020-04-19",15
2020,"IT2117A","2020-04-20",10
2020,"IT2117A","2020-04-21",8
2020,"IT2117A","2020-04-22",12
2020,"IT2117A","2020-04-23",17
2020,"IT2117A","2020-04-24",16
2020,"IT2117A","2020-04-25",13
2020,"IT2117A","2020-04-26",11
2020,"IT2117A","2020-04-27",10
2020,"IT2117A","2020-04-28",4
2020,"IT2117A","2020-04-29",5
2020,"IT2117A","2020-04-30",6
2020,"IT2117A","2020-05-01",6
2020,"IT2117A","2020-05-02",3
2020,"IT2117A","2020-05-03",5
2020,"IT2117A","2020-05-04",6
2020,"IT2117A","2020-05-05",10
2020,"IT2117A","2020-05-06",12
2020,"IT2117A","2020-05-07",9
2020,"IT2117A","2020-05-08",11
2020,"IT2117A","2020-05-09",12
2020,"IT2117A","2020-05-10",6
2020,"IT2117A","2020-05-11",3
2020,"IT2117A","2020-05-12",5
2020,"IT2117A","2020-05-13",5
2020,"IT2117A","2020-05-14",NA
2020,"IT2117A","2020-05-15",NA
2020,"IT2117A","2020-05-16",NA
2020,"IT2117A","2020-05-17",NA
2020,"IT2117A","2020-05-18",10
2020,"IT2117A","2020-05-19",8
2020,"IT2117A","2020-05-20",9
2020,"IT2117A","2020-05-21",35
2020,"IT2117A","2020-05-22",24
2020,"IT2117A","2020-05-23",18
2020,"IT2117A","2020-05-24",6
2020,"IT2117A","2020-05-25",9
2020,"IT2117A","2020-05-26",11
2020,"IT2117A","2020-05-27",8
2020,"IT2117A","2020-05-28",11
2020,"IT2117A","2020-05-29",7
2020,"IT2117A","2020-05-30",7
2020,"IT2117A","2020-05-31",12
2020,"IT2117A","2020-06-01",15
2020,"IT2117A","2020-06-02",12
2020,"IT2117A","2020-06-03",6
2020,"IT2117A","2020-06-04",4
2020,"IT2117A","2020-06-05",5
2020,"IT2117A","2020-06-06",7
2020,"IT2117A","2020-06-07",4
2020,"IT2117A","2020-06-08",2
2020,"IT2117A","2020-06-09",1
2020,"IT2117A","2020-06-10",5
2020,"IT2117A","2020-06-11",7
2020,"IT2117A","2020-06-12",6
2020,"IT2117A","2020-06-13",6
2020,"IT2117A","2020-06-14",5
2020,"IT2117A","2020-06-15",4
2020,"IT2117A","2020-06-16",6
2020,"IT2117A","2020-06-17",4
2020,"IT2117A","2020-06-18",NA
2020,"IT2117A","2020-06-19",NA
2020,"IT2117A","2020-06-20",6
2020,"IT2117A","2020-06-21",8
2020,"IT2117A","2020-06-22",9
2020,"IT2117A","2020-06-23",10
2020,"IT2117A","2020-06-24",17
2020,"IT2117A","2020-06-25",13
2020,"IT2117A","2020-06-26",14
2020,"IT2117A","2020-06-27",12
2020,"IT2117A","2020-06-28",11
2020,"IT2117A","2020-06-29",13
2020,"IT2117A","2020-06-30",14
2020,"IT2117A","2020-07-01",13
2020,"IT2117A","2020-07-02",9
