"reporting_year","station_eu_code","date","O3"
2020,"IT2056A",2020-02-04,47.5705
2020,"IT2056A",2020-02-05,43.7848
2020,"IT2056A",2020-02-06,29.0252
2020,"IT2056A",2020-02-07,25.7332
2020,"IT2056A",2020-02-08,25.746
2020,"IT2056A",2020-02-09,25.5266
2020,"IT2056A",2020-02-10,34.5877
2020,"IT2056A",2020-02-11,43.2834
2020,"IT2056A",2020-02-12,42.1163
2020,"IT2056A",2020-02-13,23.788
2020,"IT2056A",2020-02-14,40.7026
2020,"IT2056A",2020-02-15,32.5227
2020,"IT2056A",2020-02-16,27.0288
2020,"IT2056A",2020-02-17,23.1934
2020,"IT2056A",2020-02-18,40.263
2020,"IT2056A",2020-02-19,50.5075
2020,"IT2056A",2020-02-20,44.1099
2020,"IT2056A",2020-02-21,44.9829
2020,"IT2056A",2020-02-22,39.2858
2020,"IT2056A",2020-02-23,45.4414
2020,"IT2056A",2020-02-24,56.8969
2020,"IT2056A",2020-02-25,57.0392
2020,"IT2056A",2020-02-26,64.143
2020,"IT2056A",2020-02-27,51.3022
2020,"IT2056A",2020-02-28,61.1292
2020,"IT2056A",2020-02-29,38.8348
2020,"IT2056A",2020-03-01,36.3198
2020,"IT2056A",2020-03-02,44.2
2020,"IT2056A",2020-03-03,59.5389
2020,"IT2056A",2020-03-04,58.1727
2020,"IT2056A",2020-03-05,47.9595
2020,"IT2056A",2020-03-06,55.0735
2020,"IT2056A",2020-03-07,60.5161
2020,"IT2056A",2020-03-08,63.7196
2020,"IT2056A",2020-03-09,52.6501
2020,"IT2056A",2020-03-10,61.1036
2020,"IT2056A",2020-03-11,53.6875
2020,"IT2056A",2020-03-12,46.1637
2020,"IT2056A",2020-03-13,48.6333
2020,"IT2056A",2020-03-14,64.0641
2020,"IT2056A",2020-03-15,67.7539
2020,"IT2056A",2020-03-16,60.7965
2020,"IT2056A",2020-03-17,63.2086
2020,"IT2056A",2020-03-18,54.6737
2020,"IT2056A",2020-03-19,55.3775
2020,"IT2056A",2020-03-20,74.1893
2020,"IT2056A",2020-03-21,74.2886
2020,"IT2056A",2020-03-22,55.6946
2020,"IT2056A",2020-03-23,45.399
2020,"IT2056A",2020-03-24,58.5929
2020,"IT2056A",2020-03-25,54.2595
2020,"IT2056A",2020-03-26,58.9949
2020,"IT2056A",2020-03-27,40.3105
2020,"IT2056A",2020-03-28,43.7794
