"reporting_year","station_eu_code","date","value"
2020,"IT0887A",2020-04-04,15
2020,"IT0887A",2020-04-05,13
2020,"IT0887A",2020-04-06,20
2020,"IT0887A",2020-04-07,21
2020,"IT0887A",2020-04-08,30
2020,"IT0887A",2020-04-09,24
2020,"IT0887A",2020-04-10,25
2020,"IT0887A",2020-04-11,23
2020,"IT0887A",2020-04-12,20
2020,"IT0887A",2020-04-13,22
2020,"IT0887A",2020-04-14,14
2020,"IT0887A",2020-04-15,7
2020,"IT0887A",2020-04-16,12
2020,"IT0887A",2020-04-17,11
2020,"IT0887A",2020-04-18,12
2020,"IT0887A",2020-04-19,13
2020,"IT0887A",2020-04-20,9
2020,"IT0887A",2020-04-21,6
2020,"IT0887A",2020-04-22,6
2020,"IT0887A",2020-04-23,7
2020,"IT0887A",2020-04-24,9
2020,"IT0887A",2020-04-25,9
2020,"IT0887A",2020-04-26,8
2020,"IT0887A",2020-04-27,8
2020,"IT0887A",2020-04-28,8
2020,"IT0887A",2020-04-29,6
2020,"IT0887A",2020-04-30,7
2020,"IT0887A",2020-05-01,4
2020,"IT0887A",2020-05-02,5
2020,"IT0887A",2020-05-03,7
2020,"IT0887A",2020-05-04,8
2020,"IT0887A",2020-05-05,7
2020,"IT0887A",2020-05-06,9
2020,"IT0887A",2020-05-07,10
2020,"IT0887A",2020-05-08,10
2020,"IT0887A",2020-05-09,10
2020,"IT0887A",2020-05-10,11
2020,"IT0887A",2020-05-11,8
2020,"IT0887A",2020-05-12,6
2020,"IT0887A",2020-05-13,12
2020,"IT0887A",2020-05-14,15
2020,"IT0887A",2020-05-15,7
2020,"IT0887A",2020-05-16,9
2020,"IT0887A",2020-05-17,12
2020,"IT0887A",2020-05-18,12
2020,"IT0887A",2020-05-19,7
2020,"IT0887A",2020-05-20,5
2020,"IT0887A",2020-05-21,7
2020,"IT0887A",2020-05-22,8
2020,"IT0887A",2020-05-23,7
2020,"IT0887A",2020-05-24,7
2020,"IT0887A",2020-05-25,7
2020,"IT0887A",2020-05-26,3
2020,"IT0887A",2020-05-27,4
2020,"IT0887A",2020-05-28,6
2020,"IT0887A",2020-05-29,7
2020,"IT0887A",2020-05-30,6
2020,"IT0887A",2020-05-31,6
2020,"IT0887A",2020-06-01,7
2020,"IT0887A",2020-06-02,8
2020,"IT0887A",2020-06-03,7
2020,"IT0887A",2020-06-04,6
2020,"IT0887A",2020-06-05,6
2020,"IT0887A",2020-06-06,7
2020,"IT0887A",2020-06-07,5
2020,"IT0887A",2020-06-08,6
2020,"IT0887A",2020-06-09,4
2020,"IT0887A",2020-06-10,4
2020,"IT0887A",2020-06-11,4
2020,"IT0887A",2020-06-12,4
2020,"IT0887A",2020-06-13,5
2020,"IT0887A",2020-06-14,4
2020,"IT0887A",2020-06-15,5
2020,"IT0887A",2020-06-16,4
2020,"IT0887A",2020-06-17,5
2020,"IT0887A",2020-06-18,5
2020,"IT0887A",2020-06-19,6
2020,"IT0887A",2020-06-20,7
2020,"IT0887A",2020-06-21,6
2020,"IT0887A",2020-06-22,5
2020,"IT0887A",2020-06-23,7
2020,"IT0887A",2020-06-24,9
2020,"IT0887A",2020-06-25,9
2020,"IT0887A",2020-06-26,11
2020,"IT0887A",2020-06-27,11
2020,"IT0887A",2020-06-28,9
2020,"IT0887A",2020-06-29,12
2020,"IT0887A",2020-06-30,8
2020,"IT0953A",2020-01-01,50
2020,"IT0953A",2020-01-02,44
2020,"IT0953A",2020-01-03,41
2020,"IT0953A",2020-01-04,38
2020,"IT0953A",2020-01-05,21
2020,"IT0953A",2020-01-06,7
2020,"IT0953A",2020-01-07,23
2020,"IT0953A",2020-01-08,35
2020,"IT0953A",2020-01-09,43
2020,"IT0953A",2020-01-10,39
2020,"IT0953A",2020-01-11,42
2020,"IT0953A",2020-01-12,33
2020,"IT0953A",2020-01-13,32
2020,"IT0953A",2020-01-14,37
2020,"IT0953A",2020-01-15,35
2020,"IT0953A",2020-01-16,42
2020,"IT0953A",2020-01-17,38
2020,"IT0953A",2020-01-18,26
2020,"IT0953A",2020-01-19,17
2020,"IT0953A",2020-01-20,5
2020,"IT0953A",2020-01-21,17
2020,"IT0953A",2020-01-22,27
2020,"IT0953A",2020-01-23,32
2020,"IT0953A",2020-01-24,41
2020,"IT0953A",2020-01-25,20
2020,"IT0953A",2020-01-26,23
2020,"IT0953A",2020-01-27,21
2020,"IT0953A",2020-01-28,7
2020,"IT0953A",2020-01-29,13
2020,"IT0953A",2020-01-30,20
2020,"IT0953A",2020-01-31,23
