"reporting_year","station_eu_code","date","PM10"
2020,"IT2049A",2020-03-27,23.8095
2020,"IT2049A",2020-03-28,7.5295
2020,"IT2049A",2020-03-29,8.7505
2020,"IT2049A",2020-03-30,20.2686
2020,"IT2049A",2020-03-31,19.943
2020,"IT2049A",2020-04-01,14.4892
2020,"IT2049A",2020-04-02,12.5153
2020,"IT2049A",2020-04-03,11.4367
2020,"IT2049A",2020-04-04,12.5967
2020,"IT2049A",2020-04-05,15.7713
2020,"IT2049A",2020-04-06,13.6956
2020,"IT2049A",2020-04-07,16.1986
2020,"IT2049A",2020-04-08,20.3704
2020,"IT2049A",2020-04-09,22.5681
2020,"IT2049A",2020-04-10,19.2715
2020,"IT2049A",2020-04-11,17.4196
2020,"IT2049A",2020-04-12,14.3468
2020,"IT2049A",2020-04-13,13.2275
2020,"IT2049A",2020-04-14,26.0887
2020,"IT2049A",2020-04-15,16.6463
2020,"IT2049A",2020-04-16,19.3122
2020,"IT2049A",2020-04-17,21.7948
2020,"IT2049A",2020-04-18,20.6146
2020,"IT2049A",2020-04-19,17.7045
2020,"IT2049A",2020-04-20,20.4721
2020,"IT2049A",2020-04-21,8.3435
2020,"IT2049A",2020-04-22,13.6956
2020,"IT2049A",2020-04-23,6.3289
2020,"IT2049A",2020-04-24,6.4306
2020,"IT2049A",2020-04-25,8.6081
2020,"IT2049A",2020-04-26,11.9251
2020,"IT2049A",2020-04-27,20.6349
2020,"IT2049A",2020-04-28,9.1779
2020,"IT2049A",2020-04-29,8.9133
2020,"IT2049A",2020-04-30,14.0415
2020,"IT2049A",2020-05-01,14.2857
2020,"IT2049A",2020-05-02,12.6781
2020,"IT2049A",2020-05-03,7.4481
2020,"IT2049A",2020-05-04,10.1547
2020,"IT2049A",2020-05-05,15.5881
2020,"IT2049A",2020-05-06,13.6956
2020,"IT2049A",2020-05-07,17.1958
2020,"IT2049A",2020-05-08,15.2422
2020,"IT2049A",2020-05-09,12.8002
2020,"IT2049A",2020-05-10,17.4196
2020,"IT2049A",2020-05-11,14.6317
2020,"IT2049A",2020-05-12,15.405
2020,"IT2049A",2020-05-13,22.8531
2020,"IT2049A",2020-05-14,21.4693
2020,"IT2049A",2020-05-15,17.7045
2020,"IT2049A",2020-05-16,34.534
2020,"IT2049A",2020-05-17,33.4554
2020,"IT2049A",2020-05-18,20.9809
2020,"IT2049A",2020-05-19,13.0037
2020,"IT2049A",2020-05-20,14.1636
2020,"IT2049A",2020-05-21,16.219
2020,"IT2049A",2020-05-22,19.1697
2020,"IT2049A",2020-05-23,15.9748
2020,"IT2049A",2020-05-24,24.4644
2020,"IT2049A",2020-05-25,15.1404
2020,"IT2049A",2020-05-26,11.8234
2020,"IT2049A",2020-05-27,7.0615
2020,"IT2049A",2020-05-28,3.195
2020,"IT2049A",2020-05-29,6.9597
2020,"IT2049A",2020-05-30,4.1514
2020,"IT2049A",2020-05-31,4.3549
2020,"IT2049A",2020-06-01,7.0818
2020,"IT2049A",2020-06-02,8.14
2020,"IT2049A",2020-06-03,5.6777
2020,"IT2049A",2020-06-04,14.4282
2020,"IT2049A",2020-06-05,12.3525
2020,"IT2049A",2020-06-06,9.9512
2020,"IT2049A",2020-06-07,10.1547
2020,"IT2049A",2020-06-08,13.6142
2020,"IT2049A",2020-06-09,8.1807
2020,"IT2049A",2020-06-10,7.4278
2020,"IT2049A",2020-06-11,4.6602
2020,"IT2049A",2020-06-12,10.5413
2020,"IT2049A",2020-06-13,14.184
2020,"IT2049A",2020-06-14,7.4888
2020,"IT2049A",2020-06-15,7.0004
2020,"IT2049A",2020-06-16,6.858
2020,"IT2049A",2020-06-17,11.3146
