"reporting_year","station_eu_code","date","SO2"
2020,"IT1804A",2020-03-13,2.3284
2020,"IT1804A",2020-03-14,2.4751
2020,"IT1804A",2020-03-15,2.3089
2020,"IT1804A",2020-03-16,2.2914
2020,"IT1804A",2020-03-17,2.1701
2020,"IT1804A",2020-03-18,2.2969
2020,"IT1804A",2020-03-19,2.3651
2020,"IT1804A",2020-03-20,2.3981
2020,"IT1804A",2020-03-21,2.6136
2020,"IT1804A",2020-03-22,2.6558
2020,"IT1804A",2020-03-23,2.409
2020,"IT1804A",2020-03-24,2.3599
2020,"IT1804A",2020-03-25,2.521
2020,"IT1804A",2020-03-26,2.8555
2020,"IT1804A",2020-03-27,2.7921
2020,"IT1804A",2020-03-28,2.6382
2020,"IT1804A",2020-03-29,2.6629
2020,"IT1804A",2020-03-30,2.7563
2020,"IT1804A",2020-03-31,2.6012
2020,"IT1804A",2020-04-01,2.5149
2020,"IT1804A",2020-04-02,2.6171
2020,"IT1804A",2020-04-03,2.6999
2020,"IT1804A",2020-04-04,2.7122
2020,"IT1804A",2020-04-05,2.6009
2020,"IT1804A",2020-04-06,2.4298
2020,"IT1804A",2020-04-07,2.4289
2020,"IT1804A",2020-04-08,2.4732
2020,"IT1804A",2020-04-09,2.5069
2020,"IT1804A",2020-04-10,2.4931
2020,"IT1804A",2020-04-11,2.5274
2020,"IT1804A",2020-04-12,2.545
2020,"IT1804A",2020-04-13,2.7274
2020,"IT1804A",2020-04-14,2.7899
2020,"IT1804A",2020-04-15,2.4858
2020,"IT1804A",2020-04-16,2.47
2020,"IT1804A",2020-04-17,2.5761
2020,"IT1804A",2020-04-18,2.6343
2020,"IT1804A",2020-04-19,2.8569
2020,"IT1804A",2020-04-20,2.9846
2020,"IT1804A",2020-04-21,3.1203
2020,"IT1804A",2020-04-22,2.9488
2020,"IT1804A",2020-04-23,2.82
2020,"IT1804A",2020-04-24,2.8694
2020,"IT1804A",2020-04-25,2.9723
2020,"IT1804A",2020-04-26,3.0161
2020,"IT1804A",2020-04-27,2.9356
2020,"IT1804A",2020-04-28,2.9758
2020,"IT1804A",2020-04-29,3.082
2020,"IT1804A",2020-04-30,3.0399
2020,"IT1804A",2020-05-01,3.0819
2020,"IT1804A",2020-05-02,3.1963
2020,"IT1804A",2020-05-03,3.1857
2020,"IT1804A",2020-05-04,2.9841
2020,"IT1804A",2020-05-05,2.9985
2020,"IT1804A",2020-05-06,3.0477
2020,"IT1804A",2020-05-07,2.8764
2020,"IT1804A",2020-05-08,2.4264
2020,"IT1804A",2020-05-09,2.0939
2020,"IT1804A",2020-05-10,2.2033
2020,"IT1804A",2020-05-11,2.3621
2020,"IT1804A",2020-05-12,2.2877
2020,"IT1804A",2020-05-13,2.1423
2020,"IT1804A",2020-05-14,2.3159
2020,"IT1804A",2020-05-15,2.334
2020,"IT1804A",2020-05-16,2.4364
2020,"IT1804A",2020-05-17,2.3287
2020,"IT1804A",2020-05-18,2.432
2020,"IT1804A",2020-05-19,2.5108
2020,"IT1804A",2020-05-20,2.6035
2020,"IT1804A",2020-05-21,2.4256
2020,"IT1804A",2020-05-22,2.267
2020,"IT1804A",2020-05-23,2.2024
2020,"IT1804A",2020-05-24,2.2372
2020,"IT1804A",2020-05-25,2.2337
2020,"IT1804A",2020-05-26,2.2134
2020,"IT1804A",2020-05-27,2.1497
2020,"IT1804A",2020-05-28,2.3248
2020,"IT1804A",2020-05-29,2.5131
2020,"IT1804A",2020-05-30,2.5669
2020,"IT1804A",2020-05-31,2.6192
2020,"IT1804A",2020-06-01,2.6286
2020,"IT1804A",2020-06-02,2.6597
2020,"IT1804A",2020-06-03,2.7777
2020,"IT1804A",2020-06-04,2.9139
2020,"IT1804A",2020-06-05,3.0752
2020,"IT1804A",2020-06-06,3.0012
2020,"IT1804A",2020-06-07,2.9355
2020,"IT1804A",2020-06-08,2.9765
2020,"IT1804A",2020-06-09,2.9773
2020,"IT1804A",2020-06-10,2.8722
2020,"IT1804A",2020-06-11,2.9006
2020,"IT1804A",2020-06-21,3.1251
2020,"IT1804A",2020-06-22,3.1231
2020,"IT1804A",2020-06-23,3.1653
2020,"IT1804A",2020-06-24,3.1325
2020,"IT1804A",2020-06-25,3.0656
2020,"IT1804A",2020-06-26,3.2263
2020,"IT1804A",2020-06-27,3.2902
2020,"IT1804A",2020-06-28,3.2908
2020,"IT1804A",2020-06-29,3.4482
2020,"IT1804A",2020-06-30,3.364
2020,"IT1806A",2020-03-08,3.7074
2020,"IT1806A",2020-03-09,3.35
2020,"IT1806A",2020-03-12,2.5917
2020,"IT1806A",2020-03-13,2.597
2020,"IT1806A",2020-03-14,2.7858
2020,"IT1806A",2020-03-15,2.5353
2020,"IT1806A",2020-03-16,2.2914
2020,"IT1806A",2020-03-17,2.1306
2020,"IT1806A",2020-03-18,2.2127
2020,"IT1806A",2020-03-19,1.8315
2020,"IT1806A",2020-03-20,0.9381
2020,"IT1806A",2020-03-21,0.5745
2020,"IT1806A",2020-03-22,0.5963
2020,"IT1806A",2020-04-01,1.454
2020,"IT1806A",2020-04-02,1.7427
2020,"IT1806A",2020-04-03,1.8438
2020,"IT1806A",2020-04-04,1.6995
2020,"IT1806A",2020-04-05,1.5075
2020,"IT1806A",2020-04-06,1.063
2020,"IT1806A",2020-04-21,0.5167
2020,"IT1806A",2020-05-02,0.5154
2020,"IT1806A",2020-05-03,0.52
2020,"IT1806A",2020-05-04,1.9485
2020,"IT1806A",2020-05-05,1.8703
2020,"IT1806A",2020-05-06,2.0432
2020,"IT1806A",2020-05-07,1.6913
2020,"IT1806A",2020-05-08,1.6447
2020,"IT1806A",2020-05-09,1.9142
2020,"IT1806A",2020-05-10,2.1822
2020,"IT1806A",2020-05-11,2.4483
2020,"IT1806A",2020-05-12,2.167
2020,"IT1806A",2020-05-13,2.2009
2020,"IT1806A",2020-05-14,2.4714
2020,"IT1806A",2020-05-15,2.2229
2020,"IT1806A",2020-05-16,1.9417
2020,"IT1806A",2020-05-17,1.9627
2020,"IT1806A",2020-05-18,2.033
2020,"IT1806A",2020-05-19,2.3632
2020,"IT1806A",2020-05-20,2.6565
2020,"IT1806A",2020-05-21,2.3242
2020,"IT1806A",2020-05-22,1.7154
2020,"IT1806A",2020-05-23,1.6527
2020,"IT1806A",2020-05-24,1.7452
2020,"IT1806A",2020-05-25,1.6775
2020,"IT1806A",2020-05-26,1.6774
2020,"IT1806A",2020-05-27,1.6628
2020,"IT1806A",2020-05-28,1.7466
2020,"IT1806A",2020-05-29,2.0523
2020,"IT1806A",2020-05-30,2.2691
2020,"IT1806A",2020-05-31,2.338
2020,"IT1806A",2020-06-01,2.2863
2020,"IT1806A",2020-06-02,2.3637
2020,"IT1806A",2020-06-03,2.6107
2020,"IT1806A",2020-06-04,2.8398
2020,"IT1806A",2020-06-05,3.1649
2020,"IT1806A",2020-06-06,2.9911
2020,"IT1806A",2020-06-07,2.9787
2020,"IT1806A",2020-06-08,3.0553
2020,"IT1806A",2020-06-09,3.0445
2020,"IT1806A",2020-06-10,3.0487
