"reporting_year","station_eu_code","date","PM10"
2020,"IT0861A",2020-05-16,18
2020,"IT0861A",2020-05-17,18
2020,"IT0861A",2020-05-18,26
2020,"IT0861A",2020-05-19,30
2020,"IT0861A",2020-05-20,13
2020,"IT0861A",2020-05-22,15
2020,"IT0861A",2020-05-23,14
2020,"IT0861A",2020-05-24,13
2020,"IT0861A",2020-05-25,12
2020,"IT0861A",2020-05-26,11
2020,"IT0861A",2020-05-27,10
2020,"IT0861A",2020-05-28,12
2020,"IT0861A",2020-05-29,11
2020,"IT0861A",2020-05-30,15
2020,"IT0861A",2020-05-31,13
2020,"IT0861A",2020-06-01,13
2020,"IT0861A",2020-06-02,11
2020,"IT0861A",2020-06-03,15
2020,"IT0861A",2020-06-04,19
2020,"IT0861A",2020-06-05,17
2020,"IT0861A",2020-06-06,17
2020,"IT0861A",2020-06-07,17
2020,"IT0861A",2020-06-08,16
2020,"IT0861A",2020-06-09,21
2020,"IT0861A",2020-06-10,16
2020,"IT0861A",2020-06-11,13
2020,"IT0861A",2020-06-12,15
2020,"IT0861A",2020-06-13,15
2020,"IT0861A",2020-06-14,9
2020,"IT0861A",2020-06-15,20
2020,"IT0861A",2020-06-16,19
2020,"IT0861A",2020-06-17,18
2020,"IT0861A",2020-06-18,16
2020,"IT0861A",2020-06-19,13
2020,"IT0861A",2020-06-20,16
2020,"IT0861A",2020-06-21,16
2020,"IT0861A",2020-06-22,17
2020,"IT0861A",2020-06-23,17
2020,"IT0861A",2020-06-24,16
2020,"IT0861A",2020-06-25,19
2020,"IT0861A",2020-06-26,19
2020,"IT0861A",2020-06-27,17
2020,"IT0861A",2020-06-28,20
2020,"IT0861A",2020-06-29,17
2020,"IT0861A",2020-06-30,17
2020,"IT0862A",2020-01-01,71
2020,"IT0862A",2020-01-02,45
2020,"IT0862A",2020-01-03,47
2020,"IT0862A",2020-01-04,60
2020,"IT0862A",2020-01-05,34
2020,"IT0862A",2020-01-06,28
2020,"IT0862A",2020-01-07,42
2020,"IT0862A",2020-01-08,34
2020,"IT0862A",2020-01-09,36
2020,"IT0862A",2020-01-10,45
2020,"IT0862A",2020-01-11,28
2020,"IT0862A",2020-01-12,22
2020,"IT0862A",2020-01-13,39
2020,"IT0862A",2020-01-14,56
2020,"IT0862A",2020-01-15,53
2020,"IT0862A",2020-01-16,43
2020,"IT0862A",2020-01-17,43
2020,"IT0862A",2020-01-18,13
2020,"IT0862A",2020-01-19,5
2020,"IT0862A",2020-01-20,7
2020,"IT0862A",2020-01-21,15
2020,"IT0862A",2020-01-22,35
2020,"IT0862A",2020-01-23,41
2020,"IT0862A",2020-01-24,37
2020,"IT0862A",2020-01-25,21
2020,"IT0862A",2020-01-26,30
2020,"IT0862A",2020-01-27,22
2020,"IT0862A",2020-01-28,15
