"station_eu_code";"modello";"rmse_20";"rmse_80";"mse_20";"mse_80";"rsq_20";"rsq_80";"FAC2";"FB";"NMSE"
IT1130A;gam((value) ~ s(jd, k=11) + s(pblmax) + s(ptp) + s(tmin2m) + s(pbl00) + s(rh) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);9.26132895431367;10.4099244381616;85.7722140000088;108.366526808235;0.76531083991006;0.748041326986054;0.913522012578616;0.0020981854764294;0.109804449053088
IT1247A;gam((value) ~ dclass + s(pblmax) + s(ptp) + s(wspeed) + s(jd, k=11) + s(rh) + s(tmax2m) + s(pwspeed) + s(sp) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);8.04685648229369;7.20275572491319;64.751899246632;51.8796900327698;0.502768400420216;0.643558752158628;0.842592592592593;0.0216082424470721;0.192121238065859
IT1510A;gam((value) ~ s(pblmax) + s(ptp) + s(rh) + s(jd, k=11) + s(tmax2m) + s(v10m), gamma=1.4, family=gaussian(link=log), data = tdf);7.00574061452382;6.84015273232401;49.0804015579886;46.7876894015197;0.386693759072497;0.522565302289806;0.836591086786552;0.0238678755207727;0.250337044995687
IT1529A;gam((value) ~ s(pblmax) + s(ptp) + s(u10m) + s(jd, k=11) + s(rh) + s(tp) + s(t2m) + s(sp), gamma=1.4, family=gaussian(link=log), data = tdf);7.83666634742191;8.37925345565677;61.4133394408151;70.2118884741359;0.48845182281462;0.509157678365449;0.843167701863354;0.00229518231313483;0.214855496954414
IT1532A;gam((value) ~ dclass + s(jd, k=11) + s(ptp) + s(pblmax) + s(v10m) + s(t2m) + s(pbl00) + s(pwspeed) + s(sp) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);8.49058240072324;6.6815232767878;72.0899895034712;44.6427532982572;0.548503482150358;0.652177695264503;0.889400921658986;0.0146896904941056;0.149854191889147
IT1788A;gam((value) ~ s(pblmax) + s(ptp) + s(pblmin) + s(jd, k=11) + s(wspeed) + s(tmin2m) + s(rh) + s(sp) + s(pwspeed), gamma=1.4, family=gaussian(link=log), data = tdf);9.37264263881006;9.66837608534437;87.8464300348405;93.4774961276589;0.54033788141698;0.688810096746446;0.855884707766213;0.00761954470104177;0.152044699645184
IT1830A;gam((value) ~ s(pblmax) + s(ptp) + s(jd, k=11) + s(pwspeed) + s(t2m) + s(rh) + s(sp) + s(v10m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);9.41287979640458;9.67267129923936;88.6023060615615;93.5605700631289;0.663565626784711;0.701297266127312;0.906153846153846;0.00470645808491381;0.128699592046036
IT1878A;gam((value) ~ s(jd, k=11) + s(pblmax) + s(ptp) + s(rh) + s(tmax2m) + s(sp) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);10.2975393017153;9.54737682410511;106.039315670372;91.1524042214594;0.594196397029139;0.626031690354168;0.88703261734288;0.000861480808049316;0.166956394736241
IT1948A;gam((value) ~ s(pblmax) + s(ptp) + s(pwspeed) + s(t2m) + s(jd, k=11) + s(rh) + s(sp) + s(v10m) + s(tp), gamma=1.4, family=gaussian(link=log), data = tdf);10.0893332895101;9.2561340119801;101.794646226816;85.6760168477349;0.586340968581412;0.616635491131315;0.866614048934491;0.0106953332641786;0.177464984815621
IT1011A;gam((value) ~ s(jd, k=11) + s(pbl00) + s(pblmax) + s(ptp) + s(tmin2m) + s(sp) + s(v10m) + s(u10m) + s(tp) + s(rh) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);7.93522960774107;8.10572722753696;62.9678689275705;65.702813887234;0.643308834037487;0.695961695853713;0.948558067030397;0.00402705840437386;0.110868833042389
IT1180A;gam((value) ~ s(pbl12) + s(jd, k=11) + s(pbl00) + s(ptp) + s(tmin2m) + s(v10m) + s(tp) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);6.24734067981291;5.89275876648204;39.0292655696452;34.7246058799509;0.6591249983515;0.6465009732559;0.931740614334471;0.00166803020639576;0.106460419797745
IT1728A;gam((value) ~ dclass + s(jd, k=11) + s(pbl00) + s(pblmax) + s(tp) + s(tmin2m) + s(v10m) + s(u10m) + s(ptp) + s(rh) + s(sp), gamma=1.4, family=gaussian(link=log), data = tdf);8.29771478671404;8.16556600528937;68.8520706816528;66.6764681867374;0.761920223319888;0.748564310420503;0.931333859510655;0.00403588372818716;0.0935338218531204
IT1860A;gam((value) ~ s(pblmax) + s(ptp) + s(tmin2m) + s(pbl00) + s(jd, k=11) + s(rh), gamma=1.4, family=gaussian(link=log), data = tdf);5.01623543172304;3.73451145060148;25.1626179064736;13.9465757746736;0.48408039255496;0.566541551121486;0.963750985027581;0.00138787490219193;0.11119281895473
IT1900A;gam((value) ~ dclass + s(pbl12) + s(ptp) + s(jd, k=11) + s(v10m) + s(pbl00) + s(t2m), gamma=1.4, family=gaussian(link=log), data = tdf);7.20035873251524;7.8400497520926;51.8451658769085;61.4663801152872;0.73927288439405;0.726161554007207;0.93515625;0.0135948392883869;0.129842183512362
IT1901A;gam((value) ~ s(pbl12) + s(ptp) + s(jd, k=11) + s(v10m) + s(tmin2m) + s(tp) + s(rh) + s(pblmin), gamma=1.4, family=gaussian(link=log), data = tdf);4.78199451523274;4.68648684847085;22.867471543716;21.9631589808902;0.527647301718361;0.600851694443785;0.911093627065303;0.00264512518401736;0.132817569555094
